,county,population,median_home_value,median_gross_rent,median_age,household_income,per_capita_income,caucasian,african_american,native_american,asian,hispanic,state,county_fips_x,pop_density,state_num,percent_african_american,percent_caucasian,percent_asian,percent_native_american,percent_hispanic,republican
105,Clark,6800.0,88100.0,613.0,43.9,47955.0,28537.0,6598.0,23.0,24.0,28.0,13.0,Missouri,45,13.46990231800000,29,0.0033823529411764705,0.9702941176470589,0.00411764705882353,0.0035294117647058825,0.001911764705882353,0.7645412130637637
106,Jefferson,223302.0,158100.0,848.0,39.0,63030.0,28844.0,214439.0,2034.0,652.0,1646.0,4251.0,Missouri,99,342.86704813000000,29,0.009108740629282318,0.9603093568351381,0.00737118341976337,0.002919812630428747,0.0190369992207862,0.6498239801201077
107,Lewis,10027.0,87000.0,553.0,40.3,47764.0,22602.0,9454.0,330.0,77.0,2.0,177.0,Missouri,111,19.35680730800000,29,0.03291113992221003,0.9428542934077989,0.0001994614540740002,0.007679265981849008,0.017652338685549017,0.7504488330341114
108,New Madrid,17811.0,75500.0,620.0,41.7,35399.0,20638.0,14505.0,2802.0,68.0,5.0,319.0,Missouri,143,25.30310764400000,29,0.157318511032508,0.8143843692100388,0.0002807253944191792,0.0038178653641008364,0.01791028016394363,0.7163245888269675
109,Perry,19146.0,138500.0,673.0,40.6,54964.0,24710.0,18623.0,56.0,79.0,133.0,428.0,Missouri,157,40.34108246100000,29,0.002924892928026742,0.9726835892614646,0.006946620704063512,0.004126188237752011,0.02235453880706153,0.7903890160183067
110,Ralls,10217.0,136100.0,774.0,45.0,55546.0,26536.0,9875.0,137.0,54.0,52.0,126.0,Missouri,173,21.94399743700000,29,0.013409024175393951,0.9665263776059508,0.005089556621317412,0.00528530879906039,0.012332387197807576,0.7537030003797949
111,Ray,22825.0,129300.0,725.0,41.8,59857.0,27768.0,21883.0,395.0,114.0,38.0,547.0,Missouri,177,40.46699126300000,29,0.017305585980284775,0.9587294633077765,0.0016648411829134721,0.004994523548740416,0.023964950711938663,0.6536019873033397
112,St. Louis,998684.0,190100.0,957.0,40.3,65300.0,39784.0,682964.0,240312.0,1821.0,41601.0,28303.0,Missouri,189,1959.25658680000000,29,0.24062866732620128,0.6838639649779109,0.04165581905788017,0.0018233995938655271,0.028340295829311375,
113,Stone,31527.0,165400.0,724.0,53.3,46443.0,27792.0,30378.0,50.0,331.0,47.0,694.0,Missouri,209,68.87971374200000,29,0.0015859422082659309,0.9635550480540489,0.001490785675769975,0.010498937418720463,0.022012877850731118,0.7942294923643387
114,Barry,35493.0,116400.0,654.0,43.5,41463.0,21960.0,33210.0,57.0,286.0,404.0,3262.0,Missouri,9,45.99687357400000,29,0.0016059504691065844,0.9356774575268363,0.011382526131913335,0.008057926915166371,0.09190544614431015,0.7824717562478604
115,Boone,176515.0,179800.0,849.0,30.8,54043.0,29365.0,143130.0,15504.0,579.0,7886.0,5950.0,Missouri,19,263.23792216000000,29,0.08783389513639067,0.8108659320737615,0.0446760898507209,0.0032801744894201627,0.033708183440500805,0.4316306577001955
116,Cedar,13938.0,105000.0,612.0,44.3,39412.0,22434.0,13447.0,6.0,5.0,38.0,300.0,Missouri,39,30.24218281700000,29,0.00043047783039173483,0.964772564212943,0.0027263595924809873,0.0003587315253264457,0.02152389151958674,0.7985050890585241
117,Crawford,24280.0,117900.0,635.0,41.7,38036.0,21107.0,23477.0,70.0,0.0,34.0,472.0,Missouri,55,32.21649667600000,29,0.002883031301482702,0.9669275123558484,0.001400329489291598,0.0,0.01943986820428336,0.7966171617161716
118,Iron,10221.0,83700.0,571.0,45.4,37188.0,20696.0,9777.0,124.0,74.0,19.0,177.0,Missouri,93,18.40024411600000,29,0.012131885334116035,0.9565600234810684,0.0018589179140984249,0.007239996086488602,0.017317287936601117,0.743265401733427
119,Livingston,15076.0,103500.0,654.0,40.3,47885.0,23083.0,14145.0,409.0,81.0,80.0,265.0,Missouri,117,28.60590525000000,29,0.027129211992570974,0.9382462191562748,0.005306447333510215,0.005372777925179093,0.017577606792252586,0.7598504905777916
120,Moniteau,15958.0,123500.0,557.0,37.9,54828.0,22445.0,14779.0,601.0,89.0,28.0,736.0,Missouri,135,38.86966603400000,29,0.03766136107281614,0.9261185612232109,0.0017546058403308685,0.00557713999248026,0.04612106780298283,0.7828696925329429
121,Oregon,10699.0,90200.0,512.0,46.8,32534.0,18103.0,10220.0,16.0,156.0,44.0,184.0,Missouri,149,13.33128197900000,29,0.0014954668660622488,0.9552294606972614,0.004112533881671184,0.014580801944106925,0.01719786895971586,0.7864181662382177
122,Dunklin,30428.0,73700.0,573.0,39.9,34186.0,19818.0,25614.0,2961.0,121.0,131.0,1985.0,Missouri,69,53.83678693000000,29,0.09731168660444328,0.8417904561588011,0.00430524516892336,0.003976600499539898,0.06523596687261733,0.7587445641898279
123,Pettis,42371.0,115200.0,703.0,37.9,44382.0,22897.0,38606.0,1335.0,59.0,193.0,3675.0,Missouri,159,62.06020417700000,29,0.031507398928512426,0.911142054707229,0.0045550022420995494,0.0013924618253050435,0.08673385098298364,0.7073049527911214
124,Ste. Genevieve,17871.0,158300.0,728.0,43.4,56234.0,28578.0,17277.0,316.0,0.0,102.0,203.0,Missouri,186,35.84872173200000,29,0.017682278551843768,0.9667617928487494,0.0057075709249622296,0.0,0.01135918527222875,0.6489550123981579
125,Randolph,24945.0,101700.0,637.0,39.1,46610.0,20836.0,22485.0,1471.0,132.0,120.0,510.0,Missouri,175,51.26868175500000,29,0.05896973341350972,0.9013830426939267,0.004810583283223091,0.0052916416115454,0.020444978953698137,0.7303327189834126
126,Franklin,102781.0,160600.0,755.0,40.8,55312.0,28773.0,98768.0,698.0,204.0,562.0,1748.0,Missouri,71,112.68290408000000,29,0.0067911384399840435,0.9609558186824413,0.0054679366809040585,0.0019848026386199784,0.017007034374057463,0.7070021750843095
127,Howard,10113.0,116100.0,618.0,39.3,50372.0,23328.0,9277.0,531.0,54.0,18.0,153.0,Missouri,89,21.56316122300000,29,0.05250667457727677,0.9173341243943439,0.0017798872738059924,0.005339661821417977,0.015129041827350934,0.6731717337715695
128,Jackson,692003.0,139000.0,881.0,36.7,52805.0,30237.0,461134.0,163422.0,2656.0,12844.0,61310.0,Missouri,95,1162.93154300000000,29,0.2361579357314925,0.6663757238046656,0.018560613176532473,0.0038381336497096113,0.08859788180109046,0.5283912855287837
129,Miller,25049.0,134800.0,650.0,40.8,42718.0,23408.0,24104.0,111.0,237.0,108.0,470.0,Missouri,131,43.23138574400000,29,0.004431314623338257,0.9622739430715797,0.004311549363248034,0.00946145554712763,0.018763224080801628,0.8133321653819201
130,Pulaski,52591.0,151200.0,976.0,27.7,51665.0,22018.0,39219.0,6480.0,535.0,1447.0,5769.0,Missouri,169,96.15400966500000,29,0.12321499876404708,0.7457359624270312,0.02751421345857656,0.010172843262155121,0.10969557528854747,0.7322064056939501
131,Putnam,4815.0,84300.0,576.0,46.4,37367.0,22607.0,4640.0,13.0,9.0,30.0,7.0,Missouri,171,9.07761276730000,29,0.0026998961578400833,0.9636552440290758,0.006230529595015576,0.001869158878504673,0.0014537902388369677,0.8252344416027281
132,Taney,54720.0,128200.0,777.0,42.1,41487.0,22106.0,50445.0,681.0,511.0,474.0,3153.0,Missouri,213,88.44182194700000,29,0.012445175438596492,0.921875,0.008662280701754385,0.009338450292397662,0.05762061403508772,0.7772060386987031
133,Texas,25671.0,110300.0,600.0,42.7,35277.0,19485.0,23880.0,579.0,573.0,121.0,539.0,Missouri,215,21.57372124900000,29,0.02255463363328269,0.9302325581395349,0.004713489930271513,0.0223209068598808,0.020996455143936738,0.8100584154801023
134,Buchanan,89076.0,118400.0,754.0,37.4,50457.0,25419.0,77914.0,5019.0,294.0,918.0,5780.0,Missouri,21,213.99931143000000,29,0.056345143472989356,0.8746912748664062,0.010305806277785262,0.0033005523373299205,0.06488840989716646,0.5978855267954793
135,Caldwell,9049.0,107900.0,629.0,42.6,48033.0,24238.0,8688.0,47.0,60.0,46.0,194.0,Missouri,25,21.15423586600000,29,0.00519394408221903,0.9601060890706156,0.005083434633661178,0.006630566913471102,0.02143883302022323,0.7495361781076066
136,Callaway,44840.0,144200.0,703.0,38.6,55376.0,25069.0,41180.0,1932.0,232.0,391.0,919.0,Missouri,27,53.61224009500000,29,0.04308652988403212,0.9183764495985727,0.008719892952720786,0.0051739518287243534,0.020495093666369313,0.6803001094148908
137,Cass,102678.0,171800.0,948.0,39.8,67659.0,31675.0,93925.0,3713.0,630.0,825.0,4418.0,Missouri,37,151.84868186000000,29,0.03616159255147159,0.9147529168857983,0.008034827324256413,0.006135686320341261,0.04302771771947252,0.6491076681702295
138,Clinton,20475.0,152400.0,806.0,40.7,58510.0,28216.0,19489.0,380.0,201.0,49.0,421.0,Missouri,49,48.66126391100000,29,0.01855921855921856,0.9518437118437119,0.002393162393162393,0.009816849816849818,0.02056166056166056,0.6923001567398119
139,Cooper,17622.0,131100.0,691.0,39.0,48750.0,22895.0,15691.0,1123.0,50.0,47.0,337.0,Missouri,53,31.35706325500000,29,0.0637271592327772,0.890421064578368,0.0026671206446487344,0.002837362387924186,0.019123822494609012,0.7042324067117456
140,Dallas,16499.0,111900.0,657.0,43.5,41551.0,22096.0,15908.0,8.0,176.0,67.0,334.0,Missouri,59,31.20058616400000,29,0.0004848778713861446,0.9641796472513485,0.004060852172858961,0.010667313170495182,0.020243651130371538,0.7909566617469476
141,Gentry,6665.0,87200.0,566.0,41.5,42689.0,21059.0,6495.0,46.0,21.0,39.0,99.0,Missouri,75,13.37140317900000,29,0.006901725431357839,0.9744936234058514,0.005851462865716429,0.003150787696924231,0.014853713428357089,0.7571475517581334
142,Hickory,9368.0,94900.0,600.0,55.0,36190.0,20646.0,9015.0,9.0,155.0,8.0,151.0,Missouri,85,23.93130450700000,29,0.0009607173356105893,0.9623185311699403,0.0008539709649871904,0.016545687446626815,0.01611870196413322,0.7497883149872989
143,Lincoln,55563.0,157500.0,821.0,37.0,61628.0,25472.0,52635.0,1061.0,153.0,214.0,1330.0,Missouri,113,94.18415599700000,29,0.019095441210877744,0.9473030613897737,0.003851483901157245,0.0027536310134441983,0.023936792469809044,0.727465747936864
144,Mississippi,13748.0,75300.0,574.0,40.4,32846.0,18462.0,10065.0,3322.0,131.0,7.0,282.0,Missouri,133,32.02269075400000,29,0.24163514693046262,0.7321064882164678,0.0005091649694501018,0.009528658713994763,0.020512074483561245,0.6964596633778294
145,Monroe,8654.0,101100.0,590.0,45.4,43973.0,24625.0,8195.0,306.0,18.0,38.0,142.0,Missouri,137,13.34654062300000,29,0.035359371388953086,0.9469609429165704,0.004391033048301364,0.0020799630228795934,0.016408597180494568,0.7601058710298364
146,Newton,58202.0,122900.0,690.0,39.7,49023.0,26996.0,52821.0,571.0,1334.0,807.0,3059.0,Missouri,145,93.21422398800000,29,0.009810659427511081,0.9075461324353115,0.013865502903680285,0.02292017456444796,0.05255833132882032,0.7724949259565511
147,Ozark,9236.0,100500.0,661.0,51.3,32601.0,18818.0,8884.0,3.0,41.0,32.0,161.0,Missouri,153,12.31456468600000,29,0.00032481593763534,0.9618882633174535,0.0034647033347769596,0.004439151147682979,0.017431788653096577,0.8077691453940067
148,Pike,18489.0,106100.0,664.0,39.1,45753.0,22302.0,16469.0,1405.0,66.0,59.0,415.0,Missouri,163,27.29853804800000,29,0.07599112986099843,0.8907458488831197,0.003191086592027692,0.003569690085997079,0.02244577857104224,0.7144405310214034
149,St. Charles,389985.0,208900.0,1024.0,38.2,81411.0,37229.0,350757.0,17172.0,657.0,9681.0,12529.0,Missouri,183,717.24099366000000,29,0.04403246278703027,0.8994115158275319,0.024824031693526673,0.0016846801800069232,0.0321268766747439,0.6052088256511032
150,Custer,11845.0,160700.0,740.0,40.7,55841.0,30123.0,11123.0,68.0,233.0,34.0,391.0,Montana,17,3.01376425700000,30,0.005740818910932883,0.939046010975095,0.0028704094554664415,0.019670747150696496,0.03300970873786408,0.7053037608486017
151,Hill,16439.0,140900.0,640.0,34.5,47141.0,23017.0,11593.0,37.0,3933.0,75.0,593.0,Montana,41,5.68576499160000,30,0.00225074517914715,0.7052132124825111,0.0045623213090820606,0.23924812944826326,0.03607275381714216,0.5396431342125679
152,Powder River,1619.0,122900.0,655.0,53.0,52457.0,30969.0,1536.0,0.0,25.0,0.0,44.0,Montana,75,0.50997570710000,30,0.0,0.948733786287832,0.0,0.015441630636195183,0.027177269919703522,0.8395061728395061
153,Park,16246.0,255700.0,780.0,46.2,49194.0,32133.0,15600.0,50.0,89.0,15.0,484.0,Montana,67,5.92548607410000,30,0.0030776806598547335,0.9602363658746769,0.00092330419795642,0.0054782715745414256,0.02979194878739382,0.5321081312105994
154,Roosevelt,11228.0,119400.0,418.0,30.3,42904.0,18813.0,4105.0,35.0,6411.0,41.0,414.0,Montana,85,4.67340070100000,30,0.003117206982543641,0.365603847524047,0.003651585322408265,0.570983256145351,0.03687210545065907,0.4920591456736035
155,Blaine,6727.0,89800.0,466.0,33.8,38083.0,18155.0,3049.0,26.0,3427.0,5.0,238.0,Montana,5,1.58050779670000,30,0.0038650215549279024,0.45324810465289134,0.0007432733759476735,0.5094395718745355,0.03537981269510926,0.4724292101341282
156,Liberty,2280.0,114000.0,565.0,49.1,47419.0,45587.0,2252.0,0.0,0.0,0.0,49.0,Montana,51,1.63428499880000,30,0.0,0.987719298245614,0.0,0.0,0.02149122807017544,0.7263267429760666
157,Richland,11360.0,217400.0,797.0,38.9,67272.0,31849.0,10618.0,0.0,343.0,0.0,604.0,Montana,83,5.18239905820000,30,0.0,0.9346830985915493,0.0,0.030193661971830987,0.05316901408450704,0.8022993225210429
158,Teton,6080.0,163000.0,732.0,44.6,51862.0,27402.0,5759.0,11.0,56.0,13.0,95.0,Montana,99,2.70601825900000,30,0.0018092105263157895,0.9472039473684211,0.0021381578947368422,0.009210526315789473,0.015625,0.6806775407779172
159,Toole,4976.0,136300.0,550.0,41.2,46823.0,26434.0,4505.0,8.0,228.0,132.0,183.0,Montana,101,2.47308620960000,30,0.001607717041800643,0.9053456591639871,0.02652733118971061,0.04581993569131833,0.03677652733118971,0.7349042709867453
160,Fallon,2838.0,165700.0,764.0,39.3,60750.0,34329.0,2701.0,40.0,37.0,20.0,61.0,Montana,25,1.75614562530000,30,0.014094432699083862,0.9517265680056378,0.007047216349541931,0.013037350246652573,0.02149400986610289,0.8618598382749326
161,Daniels,1753.0,136100.0,600.0,50.7,54750.0,34799.0,1723.0,0.0,14.0,11.0,84.0,Montana,19,1.18511960780000,30,0.0,0.9828864803194524,0.006274957216200799,0.007986309184255563,0.04791785510553337,0.7588357588357588
162,Judith Basin,1951.0,141100.0,565.0,52.2,45764.0,29827.0,1891.0,0.0,36.0,0.0,44.0,Montana,45,1.07344175220000,30,0.0,0.9692465402357765,0.0,0.018452075858534086,0.02255253716043055,0.7218543046357616
163,Silver Bow,34814.0,143300.0,622.0,39.8,42237.0,26224.0,32810.0,205.0,891.0,277.0,1597.0,Montana,93,48.62926101500000,30,0.00588843568679267,0.9424369506520366,0.007956569196300339,0.025593152180157407,0.04587235020394095,0.387551665451009
164,Deer Lodge,9100.0,120300.0,546.0,48.5,41783.0,25742.0,8452.0,63.0,157.0,61.0,306.0,Montana,23,12.40696997900000,30,0.006923076923076923,0.9287912087912088,0.006703296703296703,0.017252747252747253,0.03362637362637363,0.4191631003328578
165,Jefferson,11778.0,277500.0,742.0,47.9,66867.0,32133.0,11154.0,26.0,128.0,8.0,285.0,Montana,43,7.37598755800000,30,0.002207505518763797,0.9470198675496688,0.0006792324673119375,0.010867719476991,0.024197656647987772,0.6221328567173071
166,McCone,1630.0,126300.0,620.0,50.1,47500.0,27365.0,1588.0,0.0,32.0,6.0,59.0,Montana,55,0.62977216810000,30,0.0,0.9742331288343559,0.0036809815950920245,0.0196319018404908,0.03619631901840491,0.8132075471698114
167,Wheatland,2149.0,89800.0,576.0,40.4,41186.0,21442.0,2038.0,0.0,59.0,10.0,57.0,Montana,107,1.49457193670000,30,0.0,0.9483480688692415,0.004653327128897162,0.027454630060493253,0.02652396463471382,0.7420718816067653
168,Rosebud,9250.0,116800.0,568.0,36.4,56549.0,23471.0,5435.0,10.0,3464.0,99.0,457.0,Montana,87,1.78449654070000,30,0.001081081081081081,0.5875675675675676,0.010702702702702703,0.37448648648648647,0.0494054054054054,0.6524761077324066
169,Carter,1318.0,101300.0,725.0,50.5,44196.0,32001.0,1285.0,0.0,7.0,0.0,3.0,Montana,11,0.37479673430000,30,0.0,0.9749620637329287,0.0,0.005311077389984826,0.002276176024279211,0.8625954198473282
170,Dawson,9191.0,156600.0,806.0,40.5,59820.0,32501.0,8709.0,114.0,196.0,18.0,285.0,Montana,21,3.63123893460000,30,0.012403438146012403,0.9475573931019475,0.0019584376020019586,0.021325209444021324,0.03100859536503101,0.7590306355738454
171,Broadwater,5834.0,203700.0,686.0,46.9,56469.0,32362.0,5606.0,3.0,72.0,0.0,161.0,Montana,7,5.23080660180000,30,0.0005142269454919438,0.9609187521426122,0.0,0.012341446691806651,0.027596846074734317,0.7494414299393553
172,Lake,29774.0,235300.0,682.0,42.3,45488.0,24912.0,20007.0,81.0,7254.0,111.0,1314.0,Montana,47,20.43520938000000,30,0.002720494391079465,0.6719621145966279,0.003728084906294082,0.24363538657889433,0.044132464566400215,0.5712768378726956
173,Pondera,6044.0,123500.0,651.0,40.5,45458.0,24392.0,4959.0,26.0,910.0,5.0,119.0,Montana,73,3.63850854710000,30,0.004301786896095301,0.8204831237590999,0.0008272667107875579,0.15056254136333555,0.019688947716743878,0.6606683804627249
174,Yellowstone,157816.0,216900.0,863.0,38.2,59117.0,33007.0,143165.0,993.0,6942.0,1008.0,8671.0,Montana,111,61.24990788800000,30,0.006292137679322756,0.9071640391341815,0.006387185076291377,0.04398793531707812,0.054943731940994577,0.5921166869248133
175,Ravalli,41902.0,262600.0,756.0,48.8,48930.0,27766.0,40242.0,34.0,386.0,234.0,1440.0,Montana,81,18.32122079200000,30,0.0008114171161281085,0.96038375256551,0.005584458975705217,0.009211970788983819,0.03436590138895518,0.6565880475261571
176,Valley,7532.0,131800.0,510.0,44.4,55882.0,28899.0,6512.0,6.0,643.0,30.0,199.0,Montana,105,1.50139058220000,30,0.0007966011683483802,0.8645778013807753,0.003983005841741901,0.08536909187466808,0.026420605416887944,0.6928608115048793
177,Fergus,11273.0,134900.0,743.0,46.0,50327.0,29237.0,10724.0,18.0,81.0,117.0,258.0,Montana,27,2.54647643230000,30,0.001596735562849286,0.9512995653330968,0.010378781158520358,0.007185310032821786,0.02288654306750643,0.7309931506849315
178,Mineral,4211.0,166000.0,587.0,52.6,41905.0,23744.0,3926.0,3.0,107.0,61.0,81.0,Montana,61,3.60522291980000,30,0.0007124198527665638,0.9323201139871764,0.014485870339586796,0.025409641415340776,0.019235336024697222,0.6610337972166997
179,Petroleum,432.0,133300.0,475.0,52.1,44688.0,32565.0,424.0,0.0,0.0,8.0,0.0,Montana,69,0.29414880540000,30,0.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.8633540372670807
180,Sanders,11521.0,224200.0,635.0,53.2,36984.0,23822.0,10630.0,19.0,410.0,59.0,327.0,Montana,89,4.38813074440000,30,0.0016491623990973006,0.9226629632844371,0.005121083239302144,0.03558718861209965,0.028382952868674594,0.7199731227952293
181,Flathead,98082.0,259400.0,822.0,42.1,52966.0,30068.0,92695.0,357.0,1553.0,624.0,2652.0,Montana,29,20.40534023800000,30,0.003639811586223772,0.9450765685854693,0.006362023612895332,0.015833690177606493,0.027038600354805164,0.6493311288140688
182,Wibaux,1175.0,102500.0,697.0,46.0,50202.0,23137.0,1167.0,0.0,4.0,4.0,49.0,Montana,109,1.08928849930000,30,0.0,0.9931914893617021,0.003404255319148936,0.003404255319148936,0.04170212765957447,0.8558225508317929
183,Meagher,1968.0,155000.0,625.0,45.9,43109.0,23972.0,1860.0,0.0,31.0,0.0,53.0,Montana,59,0.77847098900000,30,0.0,0.9451219512195121,0.0,0.015752032520325202,0.02693089430894309,0.7461617195496417
184,Carbon,10546.0,239500.0,789.0,50.3,57538.0,32553.0,10204.0,41.0,148.0,21.0,259.0,Montana,9,5.23757145430000,30,0.0038877299450028446,0.9675706428977812,0.00199127631329414,0.014033756874644416,0.024559074530627726,0.6256050742780838
185,Phillips,4124.0,126500.0,548.0,47.2,46222.0,23533.0,3519.0,0.0,425.0,18.0,102.0,Montana,71,0.76918911730000,30,0.0,0.8532977691561591,0.004364694471387003,0.1030552861299709,0.024733268671193017,0.7936434822662367
186,Adams,31583.0,118300.0,676.0,37.4,51536.0,28783.0,29464.0,212.0,165.0,420.0,3141.0,Nebraska,1,55.67983127900000,31,0.006712471899439572,0.9329069436089035,0.013298293385682171,0.0052243295443751385,0.09945223696292309,0.6872641160364094
187,Lancaster,310094.0,167900.0,822.0,33.3,58009.0,30929.0,267938.0,12499.0,1772.0,13217.0,21280.0,Nebraska,109,380.97565271000000,31,0.04030713267589828,0.8640541255232285,0.04262255961095668,0.005714396279837727,0.06862435261565848,0.4521116111082563
188,Boone,5313.0,111800.0,605.0,44.6,54063.0,30680.0,5229.0,22.0,5.0,6.0,112.0,Nebraska,11,7.56240834290000,31,0.004140786749482402,0.9841897233201581,0.001129305477131564,0.0009410878976096367,0.021080368906455864,0.791394148020654
189,Rock,1350.0,78300.0,555.0,50.9,52604.0,34441.0,1324.0,10.0,0.0,0.0,17.0,Nebraska,149,1.34583925510000,31,0.007407407407407408,0.9807407407407407,0.0,0.0,0.012592592592592593,0.8609022556390977
